Completion %,Critic Rating,Format,My Rating,Date Finished,Hours Played,Release Date,Date Started,HLTB Complete,HLTB Extras,HLTB Story,Banner URL,Developer,Platform,Poster URL,Publisher,Review,Status,Summary,Title
0,88,0,0,,0.0,2019-08-15,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc6w9f.png,Game Arts,Switch,https://images.igdb.com/igdb/image/upload/t_original/co2w84.png,"GungHo Online Entertainment, Inc.",,Backlog,Two quintessential RPGs have finally gone portable on one of gaming's most popular console/handheld hybrid platforms. The highly anticipated GRANDIA HD Collection for the Nintendo Switch is here.,Grandia HD Collection
0,78,0,0,,0.0,2019-09-18,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/jktta1q6fk8nljf9b3vf.png,Codemasters Southam,Switch,https://images.igdb.com/igdb/image/upload/t_original/co2803.png,Codemasters,,Backlog,"It’s all about the teams, the rivals and the race as you become a driver for hire, specialising in your favourite disciplines or conquering them all in an intense world of professional motorsport. GRID Autosport features over 100 routes across 22 incredible locations, the return of in-car view, authentic handling and the world’s most exciting contemporary and classic high-performance racing cars.﻿",Grid: Autosport
0,36,0,0,,0.7666666666666667,2018-07-27,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/y9s7qv25untipfcirlei.png,DYNAMIC PIXELS,Switch,https://images.igdb.com/igdb/image/upload/t_original/co1r7c.png,tinyBuild,,Backlog,Hello Neighbor is a stealth horror game about sneaking into Mr.Petersons house to figure out what horrible secrets he's hiding in the basement. You play against an advanced AI that learns from your every move. Really enjoying climbing through that backyard window? Expect a bear trap there. Sneaking through the front door? There'll be cameras there soon. Trying to escape? The Neighbor will find a shortcut and catch you.,Hello Neighbor
0,85,0,0,,0.0,2018-11-28,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/csdem4pexwwmr8r7vdg7.png,Aquiris Game Studio,Switch,https://images.igdb.com/igdb/image/upload/t_original/co27ow.png,Aquiris Game Studio,,Backlog,"Horizon Chase Turbo is a standalone homage to classic 16-bit racers that defined a generation of high-speed, frenetic arcade fun. The game ignites an instant blast of nostalgia with catchy contemporary chiptune music, split screen multiplayer and retro design with modern gameplay.",Horizon Chase Turbo
0,68,0,0,,0.0,2021-09-30,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc93c7.png,Milestone,Switch,https://images.igdb.com/igdb/image/upload/t_original/co2u4x.png,Milestone,,Backlog,"Collect the best vehicles in the Hot Wheels universe, build spectacular tracks and dive into breathtaking races. The most iconic and sought after Hot Wheels vehicles are waiting for you. Get ready to make them race at full speed!",Hot Wheels Unleashed
0,80,0,0,,0.0,2020-04-28,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/loeuidxbc0bdsqf9qhyb.png,Lab Zero Games,Switch,https://images.igdb.com/igdb/image/upload/t_original/co4n93.png,505 Games,,Backlog,"Indivisible is a side-scrolling RPG in the vein of Valkyrie Profile, spanning a huge fantasy world inspired by our own world’s various cultures and mythologies.

Players will navigate beautiful environments using a variety of different traversal abilities, and engage monsters in fast-paced combat.",Indivisible
0,80,0,0,,0.0,2020-08-25,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/rxohgczyinikf4rn13t0.png,Mografi,Switch,https://images.igdb.com/igdb/image/upload/t_original/co1qq3.png,Mografi,,Backlog,"Jenny LeClue is a story focused exploration adventure game with memorable characters, a unique aesthetic, and an epic tangled mystery.

Jenny is a brilliant young detective, but nothing exciting happens in her small town of Arthurton, and she longs for real adventure. She gets more than she bargains for, when her mother is accused of murder. Jenny takes on the case of a lifetime and begins an unexpected, dangerous journey to uncover the truth. It’s also a coming-of-age meta-narrative about the blurred lines between right and wrong.",Jenny LeClue: Detectivu
0,77,0,0,,0.0,2017-04-07,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/a1ssubjbxjfrn02on9ns.png,TT Fusion,Switch,https://images.igdb.com/igdb/image/upload/t_original/co5vx0.png,Nintendo,,Backlog,"As Chase McCain, you'll become an expert at hand-to-hand combat, fighting your foes and wrestling them to the ground until you can slap the cuffs on 'em. The best officers are also pros at free running, jumping, climbing, and traversing the city on special blue and white bricks. Do you have what it takes?",LEGO City Undercover
0,65,0,0,,0.0,2019-01-24,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/l9lreyuabk8yyd9m13sn.png,SemiSoft,Switch,https://images.igdb.com/igdb/image/upload/t_original/co2y4i.png,Another Indie,,Backlog,"LEGRAND LEGACY is a spiritual successor to some all-time favorite JRPGs with a fresh take on the classic turn-based combat. Explore a beautifully hand-drawn world riddled with fantastical creatures, devastating wars, and intriguing stories of personal redemption. Play our demo and discover why Legrand Legacy is the ""Most Promising Game"" of the year!",Legrand Legacy
0,92,0,0,,0.0,2017-04-28,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/xdzg7620kqx6i4zkm4tp.png,Nintendo EPD,Switch,https://images.igdb.com/igdb/image/upload/t_original/co213p.png,Nintendo,,Backlog,"Hit the road with the definitive version of Mario Kart 8 and play anytime, anywhere! Race your friends or battle them in a revised battle mode on new and returning battle courses. Play locally in up to 4-player multiplayer in 1080p while playing in TV Mode. Every track from the Wii U version, including DLC, makes a glorious return. Plus, the Inklings appear as all-new guest characters, along with returning favorites, such as King Boo, Dry Bones, and Bowser Jr.!",Mario Kart 8 Deluxe
0,89,0,0,,0.0,2018-06-21,,267.00805555555553,136.48638888888888,69.63416666666667,https://images.igdb.com/igdb/image/upload/t_original/sc8d2k.png,,Switch,https://images.igdb.com/igdb/image/upload/t_original/co2b4k.png,,,Backlog,"Minecraft focuses on allowing the player to explore, interact with, and modify a dynamically-generated map made of one-cubic-meter-sized blocks. In addition to blocks, the environment features plants, mobs, and items. Some activities in the game include mining for ore, fighting hostile mobs, and crafting new blocks and tools by gathering various resources found in the game. The game's open-ended model allows players to create structures, creations, and artwork on various multiplayer servers or their single-player maps. Other features include redstone circuits for logic computations and remote actions, minecarts and tracks, and a mysterious underworld called the Nether. A designated but completely optional goal of the game is to travel to a dimension called the End, and defeat the ender dragon.",Minecraft
0,81,0,0,,0.0,2018-11-05,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/c4oqtpe5c7oqr2zspn8e.png,Digital Sun Games,Switch,https://images.igdb.com/igdb/image/upload/t_original/co1vck.png,11 bit studios,,Backlog,"Moonlighter is an Action RPG with rogue-lite elements that demonstrates two sides of the coin – revealing everyday routines of Will, an adventurous shopkeeper that secretly dreams of becoming a hero.",Moonlighter
0,82,0,0,,0.0,2019-01-11,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/dnubasrryx51b80koamd.png,Nintendo EPD,Switch,https://images.igdb.com/igdb/image/upload/t_original/co1uhl.png,Nintendo,,Backlog,New Super Mario Bros. U including New Super Luigi U. for the Nintendo Switch!,New Super Mario Bros. U Deluxe
0,89,0,0,,0.0,2019-09-20,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc6ljk.png,LEVEL-5,Switch,https://images.igdb.com/igdb/image/upload/t_original/co1q7n.png,Bandai Namco Entertainment,,Backlog,"Ni no Kuni: Wrath of the White Witch Remastered on PlayStation 4 and PC features brilliant new visual enhancements, letting PlayStation 4 players enjoy the game at 1080p resolution and with a super-smooth frame rate of 60 frames per second (fps). PlayStation 4 Pro users can also opt for true 4K resolution at 30 fps, or 1440p at 60fps.

The game retains its original dynamic fight system, combining real-time action and turn-based tactical elements, as well as the dozens of locations and hundreds of creatures that comprise the vast universe of Ni no Kuni.

Originally developed by LEVEL-5, Ni no Kuni: Wrath of the White Witch’s story unfolds through animation storyboarded and created by the legendary Studio Ghibli, with music composed by award-winning musician Joe Hisaishi. Ni no Kuni: Wrath of the White Witch tells the charming yet tragic story of Oliver, a young boy who embarks on a journey to another world in the hope of bringing back his mother following a tragic incident. With a copy of the Wizard’s Companion in hand and his pal Drippy by his side, Oliver must traverse exotic lands to tame familiars, take on malevolent foes, and overcome the countless challenges that stand between him and his mother’s salvation.",Ni no Kuni: Wrath of the White Witch Remastered
0,81,0,0,,0.0,2020-10-28,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/nkidvrle5fgpww8c9nwm.png,Grasshopper Manufacture,Switch,https://images.igdb.com/igdb/image/upload/t_original/co2qum.png,Marvelous,,Backlog,"The journey to become the #1 assassin begins with a single slice. No More Heroes is the story of Travis Touchdown. He has received orders to kill a vagabond. In front of him appears the handsome assassin Helter Skelter. After a fierce skirmish, Travis eliminates Skelter, upon which Silvia Christel arrives. She informs Travis that his victory was done without UAA permission, but he nonetheless becomes the 11th best assassin. And so Travis’s journey begins. No More Heroes will offer an exhilarating action experience, a thrilling scenario, stylish visuals, and sounds.",No More Heroes
0,0,0,0,,0.0,2021-08-26,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sccnh5.png,,Switch,https://images.igdb.com/igdb/image/upload/t_original/co3knj.png,,,Backlog,"Immerse yourself in realistic sandbox environments all filled with challenging tasks and collectables. Sand dunes, frozen plains, mountains to climb and conquer. Explore 5 worlds with your favorite vehicle or just take a hike on foot!",Off the Road: Unleashed
0,86,0,0,,0.0,2019-09-27,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/jpwxrnp2lxkz4xf6uqz0.png,Moon Studios,Switch,https://images.igdb.com/igdb/image/upload/t_original/co2s0m.png,Microsoft Studios,,Backlog,"The forest of Nibel is dying. After a powerful storm sets a series of devastating events in motion, Ori must journey to find courage and confront a dark nemesis to save the forest of Nibel. “Ori and the Blind Forest” tells the tale of a young orphan destined for heroics, through a visually stunning Action-Platformer crafted by Moon Studios. Featuring hand-painted artwork, meticulously animated character performance, a fully orchestrated score and dozens of new features in the Definitive Edition, “Ori and the Blind Forest” explores a deeply emotional story about love and sacrifice, and the hope that exists in us all.

NEW IN THE DEFINITIVE EDITION
• Packed with new and additional content: New areas, new secrets, new abilities, more story sequences, multiple difficulty modes, full backtracking support and much more!
• Discover Naru’s past in two brand new environments.
• Master two powerful new abilities – Dash and Light Burst.
• Find new secret areas and explore Nibel faster by teleporting between Spirit Wells.",Ori and the Blind Forest: Definitive Edition
0,0,0,0,,0.0,2023-01-19,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sckwya.png,,Switch,https://images.igdb.com/igdb/image/upload/t_original/co63fj.png,,,Backlog,"If I say there’s an hour “hidden” between one day and the next... would you believe me? Master the power of the heart, Persona, and uncover the tragic truth of the Dark Hour.

Experience the iconic, critically acclaimed RPG that reinvented the Persona series, Persona 3 Portable.",Persona 3 Portable
0,90,0,0,,0.0,2023-01-19,,137.73055555555555,83.85666666666667,68.25083333333333,https://images.igdb.com/igdb/image/upload/t_original/sckwzo.png,Atlus,Switch,https://images.igdb.com/igdb/image/upload/t_original/co63fe.png,Sega,,Backlog,"A coming of age story that sets the protagonist and his friends on a journey kickstarted by a chain of serial murders.

Now available on modern platforms, the world-renowned Persona 4 Golden promises unforgettable adventures, meaningful bonds, and heartwarming experiences.",Persona 4 Golden
0,85,0,0,,0.0,2022-01-28,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc93ak.png,Game Freak,Switch,https://images.igdb.com/igdb/image/upload/t_original/co3d03.png,Nintendo,,Backlog,"The Pokémon Legends: Arceus game honors past Pokémon games’ core gameplay while infusing new action and RPG elements.

You’ll need to catch, survey, and research wild Pokémon in a long-gone era of the Sinnoh region to create and complete the region’s first Pokédex.",Pokémon Legends: Arceus
0,75,0,0,,0.0,2021-02-05,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc8be4.png,Chime,Switch,https://images.igdb.com/igdb/image/upload/t_original/co2mgk.png,Spike ChunSoft,,Backlog,"The popular light novel/anime series, Re:Zero - Starting Life in Another World - is coming as a Tactical Adventure game!",Re:Zero - Starting Life in Another World: The Prophecy of the Throne
0,0,0,0,,0.0,2019-12-22,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc9lwf.png,,Switch,https://images.igdb.com/igdb/image/upload/t_original/co5ari.png,,,Backlog,"60 FPS racing at night or day in the rain or snow! Over 72 new and unique stages each with different surface types including snow, gravel, tarmac and dirt! Race with one of the best car dynamics models to date, including real time vehicle deformation and damage, built from over 15 years of experience.",Rush Rally 3
0,77,0,0,,0.0,2020-03-27,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/ujyxpsd1udpbgjs0m7ut.png,Deep Silver Volition,Switch,https://images.igdb.com/igdb/image/upload/t_original/co1y9h.png,Deep Silver,,Backlog,"Saints Row IV: Re-Elected is a remaster of Saints Row IV including all DLC. Originally released on Xbox One and PlayStation 4, the game came to Nintendo Switch, Stadia and PC at later dates.

In 2022 Re-Elected was released on the Epic Games Store and all previous releases of the original Saints Row IV on Steam and GOG were updated to Re-Elected for free with crossplay enabled across the different PC launchers.",Saints Row IV: Re-Elected
0,0,0,0,,0.0,2019-03-28,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc6dcx.png,M2,Switch,https://images.igdb.com/igdb/image/upload/t_original/co1kb5.png,Sega,,Backlog,"A classic arcade platformer returns in Sega Ages Alex Kidd for Nintendo Switch.

Over three decades since its humble beginnings, Alex Kidd is back to smash rocks, collect items, and play Rock, Paper, Scissors with evil henchmen! The beloved boy martial artist must traverse the kingdom of Radaxian to face off against evil villain Janken the Great. Does he have what it takes to save the kingdom, or will all be lost to evil?

Featuring a new ranking system, AGES mode rewind option, two Time-Attack challenge modes, and more!",Sega Ages Alex Kidd in Miracle World
0,81,0,0,,0.0,2021-05-24,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc9dap.png,Atlus,Switch,https://images.igdb.com/igdb/image/upload/t_original/co4hus.png,Sega,,Backlog,"200X. Everyday life suddenly came to an end. Tokyo is transformed into a world of demons following an anomaly known as the ""Conception"". This is the story of our protagonist's journey through a changed Tokyo in his new body, and of he and his friends' trials and tribulations as they seek to recreate the world.",Shin Megami Tensei III: Nocturne - HD Remaster
0,82,0,0,,0.0,2021-11-12,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/ppzlvufypgbvtmpylz0h.png,Atlus,Switch,https://images.igdb.com/igdb/image/upload/t_original/co39zk.png,Atlus,,Backlog,"Shin Megami Tensei V, the fifth numbered game of the Shin Megami Tensei series, is a role-playing video game set in modern-day Tokyo. It will feature returning gameplay elements from previous games, such as the ability to fuse demons, along with new mechanics.",Shin Megami Tensei V
0,62,0,0,,0.0,2018-07-10,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/wotemzqlongjh1m8m7hd.png,Media.Vision,Switch,https://images.igdb.com/igdb/image/upload/t_original/co2732.png,Sega,,Backlog,"A remastered version of the game Shining Resonance released in 2014 on the PlayStation 3. It includes, all the DLCs, a 'refrain mode', a higher resolution that runs at 60fps, rebalanced gameplay, new costumes and a new theme song.",Shining Resonance Refrain
0,67,0,0,,0.0,2020-06-23,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc6l5z.png,Purple Lamp Studios,Switch,https://images.igdb.com/igdb/image/upload/t_original/co1xrg.png,HandyGames,,Backlog,"Are you ready, kids? The cult classic is back, faithfully remade in spongetastic splendor! Play as SpongeBob, Patrick and Sandy and show the evil Plankton that crime pays even less than Mr. Krabs. Want to save Bikini Bottom from lots of rampant robots with your mighty bubbles? Of course you do! Want to underpants bungee jump? Why wouldn't you! Want to join forces in a brand new multiplayer mode? The battle is on!",SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated
0,74,0,0,,0.0,2019-12-04,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc761a.png,tri-Ace,Switch,https://images.igdb.com/igdb/image/upload/t_original/co1lkt.png,Square Enix,,Backlog,"An improved remake/remaster of the 2007 PlayStation Portable game Star Ocean: First Departure, which was a remake of the first game in the series, Star Ocean, released on the Super Famicom in 1996.",Star Ocean: First Departure R
0,90,0,0,,0.0,2017-10-05,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/rhxs1x9w5hf5kde2osf5.png,ConcernedApe,Switch,https://images.igdb.com/igdb/image/upload/t_original/xrpmydnu9rpxvxfjkiu7.png,ConcernedApe,,Backlog,"Stardew Valley is an open-ended country-life RPG! You’ve inherited your grandfather’s old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off the land and turn these overgrown fields into a thriving home? It won’t be easy. Ever since Joja Corporation came to town, the old ways of life have all but disappeared. The community center, once the town’s most vibrant hub of activity, now lies in shambles. But the valley seems full of opportunity. With a little dedication, you might just be the one to restore Stardew Valley to greatness!",Stardew Valley
0,83,0,0,,0.0,2019-02-19,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/d2ziyuvxrxwrzm0yhhdw.png,MAGES.,Switch,https://images.igdb.com/igdb/image/upload/t_original/co3g9p.png,5pb.,,Backlog,A remake of the original Steins;Gate that replaces the artwork from previous releases with repurposed FMV footage from the Stiens;Gate anime adaptation.,Steins;Gate Elite
0,0,0,0,,0.0,2018-11-08,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc5jdl.png,Microids,Switch,https://images.igdb.com/igdb/image/upload/t_original/co4bb8.png,Microids,,Backlog,This version includes two complete games: Syberia and Syberia 2.,Syberia 1 & 2
0,83,0,0,,0.0,2019-01-11,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/e3bwxhyhctmbj6nqauoy.png,Bandai Namco Studios,Switch,https://images.igdb.com/igdb/image/upload/t_original/co5gb5.png,Bandai Namco Entertainment,,Backlog,"Tales of Vesperia: Definitive Edition is a remaster of the expanded Playstation 3 port of the original game, which was exclusive to Japan.

Dive into the definitive version of this game with updated full-HD graphics, brand-new music tracks, exciting mini-games, bosses and more!

Two more playable characters join the fray!
- Patty Fleur, a cheerful and tough young pirate girl in search of treasure, adventure… and her forgotten memories.
- Flynn Scifo, Yuri’s best friend and an Imperial Knight, now joins the rest on their journey!

A power struggle begins in a civilization dependent on an ancient technology, the blastia, and the Empire that controls it. The fates of two friends traveling separate paths intertwine in an epic adventure that threatens the existence of all.",Tales of Vesperia: Definitive Edition
0,0,0,0,,0.0,2019-02-25,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc62oi.png,Ubisoft Kyiv,Switch,https://images.igdb.com/igdb/image/upload/t_original/co2698.png,Ubisoft Entertainment,,Backlog,"Trials Rising Gold Edition includes:

- Base Game
- Expansion Pack
- A 16-page Sticker Artbook",Trials Rising: Gold Edition
0,81,0,0,,1.0,2018-09-21,2023-08-20,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/fuzapjdskpkdacbtxocc.png,Monolith Soft,Switch,https://images.igdb.com/igdb/image/upload/t_original/co260a.png,Nintendo,,Backlog,"Guide a group of legendary warriors on a journey through the tragic history that doomed a kingdom and drove a hero down a dark path 500 years before the events of the Xenoblade Chronicles 2 game. Defend yourself from Malos and his forces using all the fury of this refined battle system, allowing you to fight as both the artificial lifeforms known as Blades and their masters, the Drivers.",Xenoblade Chronicles 2: Torna - The Golden Country
100,84,0,9,2023-08-20,29.0,2021-07-09,2023-08-17,53.594166666666666,40.02777777777778,27.229166666666668,https://images.igdb.com/igdb/image/upload/t_original/sc5rnv.png,Nihon Falcom,Switch,https://images.igdb.com/igdb/image/upload/t_original/co2ate.png,Nihon Falcom,,Completed,"While imprisoned in Balduq, Adol is cursed and becomes a Monstrum. With his newfound powers, he must stop the Grimwald Nox from consuming the city.",Ys IX: Monstrum Nox
0,80,0,0,,0.0,2020-10-12,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/kfq9ooxzzyimbwfs8g1w.png,Nihon Falcom,Switch,https://images.igdb.com/igdb/image/upload/t_original/co2z70.png,XSEED Games,,Backlog,"700 years before the events of Ys I & II, the land of Ys was on the brink of destruction. Demons came in droves and forced the twin Goddesses who ruled the land to whisk their subjects away from the surface, into the safe embrace of the clouds. The demons were persistent, however, erecting a massive tower in pursuit. The battle that raged upon the ground had begun ascending for a second round up above.
One day, amidst this turmoil, the Goddesses stole away into the night, vanishing from Ys altogether. And there's only one place they could have gone: the Devil's Tower.

A search party of knights and sorcerers was hastily formed and dispatched to the surface in hopes of retrieving these runaway deities. Among its members were apprentice knight Yunica Tovah and troubled sorcerer Hugo Fact.

This is their story. Or at least, it's how each of them remembers it.

Expanding upon the gameplay elements introduced in Ys: The Ark of Napishtim and further developed in Ys: The Oath in Felghana, Ys Origin perfects the formula by adding different styles of play and new features never before seen in the Ys universe. Best described as an arcade-like platformer RPG with Metroidvania elements and a complex, multi-faceted narrative, Ys Origin is the perfect mix of action, exploration and story. Screen-filling bosses with complex AI, unique platforming elements, innovative puzzles and a deeply involving mystery await within the wildly varied confines of this classic Ys dungeon.

Come see how long you can last in the Devil's Tower...",Ys Origin
0,70,0,0,,0.21666666666666667,,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc8ndo.png,Drakhar Studio,,https://images.igdb.com/igdb/image/upload/t_original/co2if4.png,Outright Games,,Backlog,"Embark on a super-heroic mission with the Mighty Pups and Chase’s Super Speed, Marshall’s Mighty Heat, Skye’s Whirlwind Power and the whole mighty PAW Patrol team. Explore the town and journey to Jake’s resort, Tracker’s jungle and beyond. With a whole town to help out and 2-player co-op fun, Adventure Bay has never been so interactive!",PAW Patrol Mighty Pups: Save Adventure Bay!
0,69,0,0,,0.0,2016-08-30,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc7srv.png,Hailstorm Games,Vita,https://images.igdb.com/igdb/image/upload/t_original/co1z1a.png,Hailstorm Games,,Backlog,"Claire: Extended Cut is a 2D retro-styled side-scrolling horror-survival game developed and published by Hailstorm Games.

Claire is a young woman who just wants her mom to get better during a hospital visit. When a simple trip to get coffee down the hall turns into a living nightmarish adventure, it's up to you and our found German shepherd companion to explore the environments for answers. Keep your sanity as the dark entities chase you, and build your karma helping people along the way.",Claire: Extended Cut
0,76,0,0,,0.0,2016-06-10,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/qlmmbyglokaeerdvk2mn.png,Gust,Vita,https://images.igdb.com/igdb/image/upload/t_original/co4aj8.png,Koei Tecmo Europe,,Backlog,"Atelier Sophie: The Alchemist of the Mysterious Book is an upcoming Japanese role-playing video game. It is the 17th main game in the ""Atelier"" series.

The game features a completely reformed world view from earlier titles within the series, in addition to a new alchemy-centric system. Sophie is able to obtain ideas for recipes from activities such as harvesting, exploring, battling, or from events, and these ideas are used as a basis of improving her knowledge of alchemy.

When she performs alchemy, the player is presented with various predetermined shapes representing the ingredients used, and arranges each shape on a puzzle board that represents the cauldron. This process involves visual trial-and-error, and if the shapes are arranged perfectly, the player receives a bonus. The materials selected affect the quality of the item synthesized. This system is intended to offer a high degree of freedom based on the player's own play style.",Atelier Sophie: The Alchemist of the Mysterious Book
0,82,0,0,,0.0,2013-03-22,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/ecgdf5tmcg3pyjhi0ytt.png,Team NINJA,Vita,https://images.igdb.com/igdb/image/upload/t_original/co55oj.png,Koei Tecmo Games,,Backlog,"Dead or Alive 5 Plus is a fighting game in the Dead or Alive series and the enhanced port of Dead or Alive 5. DOA5+ introduces new training options, such as Command Training to practice attacks, Combo Challenge to master combos, and a free training mode enabling players to focus on the particular attacks they want to learn. It also features cross-platform abilities, enabling the users of different PlayStation systems to fight online matches, to share downloadable content from the PlayStation Store with the original version, and to swap the save data between the PS3 and Vita. In addition to the normal control system, Plus features optional touchscreen-based moves in the Touch Play Mode, where the fights are seen via a first-person perspective view and the players touch, flick, and pinch the screen to attack their opponents. It also offers to the game's breast motion physics with three settings: stilled, ""Natural"", and ""DOA"".",Dead or Alive 5 Plus
0,79,0,0,,0.0,2017-11-17,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/jvkazkyxnq9asv2nrkpw.png,Kadokawa Games,Vita,https://images.igdb.com/igdb/image/upload/t_original/co23lz.png,Kadokawa Games,,Backlog,"Blessed by the sun and sea, One nation enjoys complete harmony - Asteria. Behind the facade of peace, exploitation of the people was rampant, and from their pain, the demons were born.

Seeking to unmask the evil and create a revolution, one group of new Demon Gazers stood tall... they were known as the Revolutionist Party.",Demon Gaze II
0,77,0,0,,0.0,2014-08-29,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/wrwfrbn44pk4eltfjssy.png,Nippon Ichi Software,Vita,https://images.igdb.com/igdb/image/upload/t_original/co1s6n.png,Nippon Ichi Software,,Backlog,"Disgaea 4: A Promise Unforgotten is a tactical role-playing game and the fourth in the Disgaea series by Nippon Ichi Software. The game tells the story of Valvatorez, a former tyrant leading a party to rebel against the president of the Netherworld. The game was ported to the Playstation Vita and released under the name Disgaea 4: A Promise Revisited in the west.",Disgaea 4: A Promise Unforgotten
0,60,0,0,,0.0,2017-03-28,,4.5225,3.01,2.8938888888888887,https://images.igdb.com/igdb/image/upload/t_original/rgnjolerpsslnr2b7qbp.png,Skipmore,Vita,https://images.igdb.com/igdb/image/upload/t_original/co237c.png,CIRCLE Entertainment,,Backlog,"""An action-puzzler RPG with a retro feel!
The scourge is back with a vengeance! Seal him off for good!
Collect the three Spirit Icons to lead the way to victory!""",Fairune
0,71,0,0,,0.0,2016-06-28,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/kutktvsjswyleeg32gxl.png,Shift,Vita,https://images.igdb.com/igdb/image/upload/t_original/co3vp1.png,Bandai Namco Holdings,,Backlog,"God Eater Resurrection is an upcoming action roleplaying game and a remake of the 2010 game God Eater Burst, which in turn was an enhanced version of the original God Eater game. The game will feature further balancing and new gameplay elements. All elements from God Eater 2 and God Eater 2 Rage Burst will be featured, and an all new ""Predator Style"" will be added. It will also add another story that will tie the stories of God Eater Burst and God Eater 2.",God Eater Resurrection
0,75,0,0,,0.0,2016-08-30,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/ffvxjgfk1lreje68larz.png,Shift,Vita,https://images.igdb.com/igdb/image/upload/t_original/co1nmt.png,Bandai Namco Holdings,,Backlog,"God Eater 2 Rage Burst is an enhanced version of God Eater 2, adding new features and elements to the game. A new chapter titled ""Rage Burst"" is added to the story, featuring content separated into six difficulty levels within the main quests. Rage Burst introduces a new game mechanism known as ""Blood Rage"", which involves filling an Awakening Gauge by attacking enemies, and then making a pledge to the God Arc once it activates, granting various buffs to the player.

Temporary invincibility can be toggled during the pledge selection process, at the expense of draining the Awakening gauge. The game also introduces new characters, enemies and weapon types.",God Eater 2: Rage Burst
0,75,0,0,,0.0,2014-08-27,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sebiwqcxs3qrwhtsjidg.png,Compile Heart,Vita,https://images.igdb.com/igdb/image/upload/t_original/co1sz1.png,Compile Heart,,Backlog,"Hyperdimension Neptunia Re;Birth 1 is the enhanced remake of Hyperdimension Neptunia for the PlayStation Vita and Microsoft Windows. In addition to completely reworked visuals, improved framerate performance, new music and voice acting, various gameplay aspects and plot details have been modified.

In the world of Gamindustri, four goddesses known as CPUs battled for supremacy in the War of the Guardians. One of the CPUs – Neptune – was defeated by the others and banished from the heavens. In her fall from grace, her memories were lost but a mysterious book reveals itself to Neptune with knowledge of all of Gamindustri’s history. Joined by Compa, IF, and the sentient book known as Histoire, Neptune embarks on an extraordinary journey across four different nations on a quest to save the entire world!",Hyperdimension Neptunia Re;Birth1
